grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,cidade_filtro,universidade_nome,campus_nome,campus_id,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Bacharelado,Integral,6340.26,1,,3,2,658249726754,Medicina,Porto Velho,RO,MTEwMTAwMTAwMjA1,Faculdades Integradas Aparício Carvalho - FIMCA,UNIDADE  - PORTO VELHO - JARDIM ELDORADO - Jardim Eldorado,658249,Medicina,752.36,,737.08,717.24
Bacharelado,Integral,6307.01,0,2,,,344976794,Medicina,Palhoca,SC,NDIwNTAxNjExOTAw,Universidade do Sul de Santa Catarina - UNISUL,UNIDADE UNIVERSITÁRIA DA PEDRA BRANCA - SC - Passa Vinte,344,Medicina,761.66,,,
Bacharelado,Matutino,6293.0,1,,2,,65894350013141,Medicina,Guanambi,BA,MjkwNjAyNjExNzA5,Faculdade de Guanambi,FACULDADE DE GUANAMBI - Centro,658943,Medicina,739.72,,728.54,
Bacharelado,Integral,6265.35,3,7,,,134687102224,Medicina,Catanduva,SP,MzUwMTAwNTExMTAy,Faculdades Integradas Padre Albino - FIPA,CAMPUS SEDE - Parque Iracema,134687,Medicina,747.0,733.82,,
Bacharelado,Integral,6252.54,1,4,,,22413994854,Medicina,Erechim,RS,NDMwMTAwNDA3MDA1,Universidade Regional Integrada do Alto Uruguai e das Missões - URI,CAMPUS DE ERECHIM - Centro,224,Medicina,733.4,717.7,,
Bacharelado,Integral,6205.33,3,1,,,7634985064,Medicina,Belem,PA,MTUwMzAwNzAxNDAy,Centro Universitário do Estado do Pará - Cesupa - CESUPA,UNIDADE ALMIRANTE BARROSO - Souza,7634,Medicina,772.4,736.0,,
Bacharelado,Noturno,6180.0,,,,20,65885813003623,Engenharia Civil,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Anchieta de Ensino Superior do Paraná - FAESP,UNIDADE SEDE - Cidade Industrial,658858,Engenharia Civil,,,450.0,
Bacharelado,Integral,6164.55,3,2,,,696949745944,Medicina,Juiz de Fora,MG,MzExMjA2NTM2NzAy,Faculdade de Ciências Médicas e da Saúde de Juiz de Fora - FCMS/JF,UNIDADE SEDE - Salvaterra,696949,Medicina,756.86,751.16,,
Bacharelado,Integral,6135.33,11,10,,,54499964,Medicina,Valenca,RJ,MzMwNTAxMjA2MTA3,Centro de Ensino Superior de Valença - Cesva - CESVA,UNIDADE DOM JOSÉ COSTA CAMPOS - Centro,544,Medicina,742.26,730.22,,
Bacharelado,Integral,6081.0,8,6,,,105011552064,Medicina,Pouso Alegre,MG,MzExMDA1MjUyNTAx,Universidade do Vale do Sapucaí - UNIVÁS,FACULDADE DE CIÊNCIAS DA SAÚDE DR. JOSÉ ANTÔNIO GARCIA COUTINHO - Centro,1050115,Medicina,739.02,731.7,,
Bacharelado,Integral,6022.28,,,3,3,1866726634,Medicina,Colatina,ES,MzIwMTAwMzAxNTA2,Centro Universitário do Espírito Santo - Unesc - UNESC,UNIDADE SEDE - Martinelli,1866,Medicina,,,750.02,727.0
Bacharelado,Integral,6020.0,6,10,,,68638759204,Medicina,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Lusíada - UNILUS,CAMPUS II - BOQUEIRÃO,686387,Medicina,734.46,723.84,,
Bacharelado,Integral,6013.0,3,3,1,1,658345863564,Medicina,Vitoria,ES,MzIwMzAwOTA1MzA5,Faculdade Brasileira - MULTIVIX VITÓRIA,CAMPUS GOIABEIRAS - Goiabeiras,658345,Medicina,762.74,749.0,776.36,768.34
Bacharelado,Integral,5970.0,1,,,,1004951984064,Medicina,Vila Velha,ES,MzIwMzAwOTA1MjAw,Universidade VIla Velha - UVV,UNIDADE SEDE - Boa Vista II,1004951,Medicina,734.26,,,
Bacharelado,Integral,5930.41,12,3,,,658503782564,Medicina,Salvador,BA,MjkwNTAyMTI3NDA4,Faculdade de Tecnologia e Ciências - FTC SALVADOR,CAMPUS  - SALVADOR - PARALELA - Paralela,658503,Medicina,750.1,734.46,,
Bacharelado,Integral,5926.1,2,3,,,658022154754,Medicina,Braganca Paulista,SP,MzUxMjA0ODA3NjA1,Universidade São Francisco - USF,CAMPUS BRAGANÇA PAULISTA - SEDE - Jardim São José,658022,Medicina,742.92,729.34,,
Bacharelado,Integral,5924.16,0,10,,,65788711833134,Medicina,Santa Maria,RS,NDMwMzAxODE2OTA3,Centro Universitário Franciscano - Unifra - UNIFRA,CONJUNTO I - Centro,657887,Medicina,742.2,,,
Bacharelado,Integral,5919.17,3,17,,,60815184,Medicina,Pelotas,RS,NDMwNzAzMzE0NDA3,Universidade Católica de Pelotas - UCPEL,UCPEL - Centro,608,Medicina,735.9,726.66,,
Bacharelado,Integral,5891.0,0,1,,,657735879414,Medicina,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade de Araraquara - UNIARA,UNIDADE SEDE - Centro,657735,Medicina,748.56,,,
Bacharelado,Noturno,5801.33,0,1,,,100431610741433,Ciências Contábeis,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Dom Bosco - FDB,MARUMBY - Lindóia,1004316,Ciências Contábeis,589.2,,,
Bacharelado,Integral,5696.0,4,3,,,687142102244,Medicina,Vitoria,ES,MzIwMzAwOTA1MzA5,Escola Superior de Ciências da Santa Casa de Misericórdia de VItória - EMESCAM,UNIDADE SEDE - SANTA LUIZA,687142,Medicina,768.2,753.38,,
Bacharelado,Integral,5670.0,1,8,,,13374711922374,Medicina,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdades Pequeno Príncipe - FPP,UNIDADE SEDE - Rebouças,133747,Medicina,742.2,757.88,,
Bacharelado,Integral,5668.79,0,3,,,1044591202494,Medicina,Tubarao,SC,NDIwNjAxODE4NzA3,Universidade do Sul de Santa Catarina - UNISUL,UNIDADE UNIVERSITÁRIA DE TUBARÃO - SC - Dehon,1044591,Medicina,744.56,,,
Bacharelado,Noturno,5605.2,,,,1,65975011358973,Engenharia Mecânica,Roseira,SP,MzUxMzA1MTQ0MzAx,Faculdade de Roseira - FARO,CAMPUS - ROSEIRA - ROSEIRA VELHA - Roseira Velha,659750,Engenharia Mecânica,,,627.12,
Bacharelado,Noturno,5605.2,0,1,,1,65975012006563,Engenharia Civil,Roseira,SP,MzUxMzA1MTQ0MzAx,Faculdade de Roseira - FARO,CAMPUS - ROSEIRA - ROSEIRA VELHA - Roseira Velha,659750,Engenharia Civil,608.82,,620.68,
Bacharelado,Integral,5590.0,1,6,,,657927380714,Medicina,Criciuma,SC,NDIwNjAxOTA0NjA4,Universidade do Extremo Sul Catarinense - UNESC,UNESC - UNIVERSITÁRIO,657927,Medicina,740.34,737.78,,
Bacharelado,Integral,5583.81,2,2,,,6582721077664,Medicina,Itauna,MG,MzEwOTA0MzMzODA4,Universidade de Itaúna - UI,CAMPUS  - ITAÚNA - CAMPUS VERDE - Campus Verde,658272,Medicina,753.88,749.26,,
Bacharelado,Integral,5547.77,0,5,,,69254413994874,Medicina,Novo Hamburgo,RS,NDMwNTAyNjEzNDA5,Universidade Feevale - FEEVALE,SEDE - VILA  NOVA,692544,Medicina,736.94,,,
Bacharelado,Integral,5540.84,7,5,,,6578661088844,Medicina,Anapolis,GO,NTIwMzAwNzAxMTA4,Centro Universitário de Anápolis - Unievangélica - UNIEVANGÉLICA,UNIDADE SEDE - Cidade Universitária,657866,Medicina,755.74,741.48,,
Bacharelado,Noturno,5520.0,0,1,1,22,65885813652153,Engenharia Eletrônica,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Anchieta de Ensino Superior do Paraná - FAESP,UNIDADE SEDE - Cidade Industrial,658858,Engenharia Eletrônica,636.88,,450.0,450.0
Bacharelado,Integral,5480.04,1,1,,,65901511042644,Medicina,Cajazeiras,PB,MjUwMTAwMjAzNzA0,Faculdade Santa Maria - FSM,UNIDADE SEDE - Cristo Rei,659015,Medicina,759.44,748.84,,
Bacharelado,Integral,5475.74,1,3,,,657725194344,Medicina,Itajai,SC,NDIwNDAxMzA4MjAz,Universidade do Vale do Itajaí - UNIVALI,CAMPUS ITAJAÍ - Centro,657725,Medicina,747.86,756.32,,
Bacharelado,Noturno,5394.0,0,1,,21,65885812590303,Engenharia de Produção,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Anchieta de Ensino Superior do Paraná - FAESP,UNIDADE SEDE - Cidade Industrial,658858,Engenharia de Produção,611.04,,450.0,
Bacharelado,Noturno,5367.6,0,1,,,65975013650153,Arquitetura e Urbanismo,Roseira,SP,MzUxMzA1MTQ0MzAx,Faculdade de Roseira - FARO,CAMPUS - ROSEIRA - ROSEIRA VELHA - Roseira Velha,659750,Arquitetura e Urbanismo,592.1,,,
Bacharelado,Noturno,5324.4,,,1,1,6597501170563,Engenharia Ambiental e Sanitária,Roseira,SP,MzUxMzA1MTQ0MzAx,Faculdade de Roseira - FARO,CAMPUS - ROSEIRA - ROSEIRA VELHA - Roseira Velha,659750,Engenharia Ambiental e Sanitária,,,590.98,562.82
Bacharelado,Integral,5256.2,1,1,,,65767712007124,Medicina,Recife,PE,MjYwNTAxNzExNjA2,Universidade Católica de Pernambuco - UNICAP,POLO NA SEDE - Boa Vista,657677,Medicina,753.82,738.74,,
Bacharelado,Integral,5220.85,14,9,,,659566875374,Medicina,Recife,PE,MjYwNTAxNzExNjA2,Faculdade Pernambucana de Saúde - FPS,CAMPUS  - RECIFE - IMBIRIBEIRA - Imbiribeira,659566,Medicina,757.4,739.26,,
Bacharelado,Noturno,4980.0,0,1,1,22,65885813641553,Arquitetura e Urbanismo,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Anchieta de Ensino Superior do Paraná - FAESP,UNIDADE SEDE - Cidade Industrial,658858,Arquitetura e Urbanismo,645.94,,450.0,450.0
Bacharelado,Integral,4900.0,3,7,,,65784977054,Medicina,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Evangélica do Paraná - FEPAR,UNIDADE SEDE - Bigorrilho,657849,Medicina,736.64,721.2,,
Bacharelado,Noturno,4860.0,,,1,22,658858810823,Engenharia Ambiental,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Anchieta de Ensino Superior do Paraná - FAESP,UNIDADE SEDE - Cidade Industrial,658858,Engenharia Ambiental,,,450.0,450.0
Bacharelado,Integral,4781.25,0,3,,,657724696244,Medicina,Joacaba,SC,NDIwMTAwNDA5MDAz,Universidade do Oeste de Santa Catarina - UNOESC,(SEDE) - Flor da Serra,657724,Medicina,734.62,,,
Bacharelado,Noturno,4482.0,0,1,,4,6590711181133,Administração,Cafelandia,PR,NDEwNjAyMzAzNDUz,Faculdade de Cafelândia - FAC,UNIDADE SEDE - Parque São Paulo,659071,Administração,588.1,,550.08,
Bacharelado,Integral,4361.49,0,8,,,65772539324,Odontologia,Itajai,SC,NDIwNDAxMzA4MjAz,Universidade do Vale do Itajaí - UNIVALI,CAMPUS ITAJAÍ - Centro,657725,Odontologia,648.82,,,
Tecnológico,Noturno,4279.28,0,1,,,100431611227263,Gestão da Tecnologia da Informação,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Dom Bosco - FDB,MARUMBY - Lindóia,1004316,Gestão da Tecnologia da Informação,580.68,,,
Bacharelado,Integral,4259.0,6,6,,,657954108704,Ciências Econômicas,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Ciências Econômicas,681.6,650.02,,
Licenciatura,Noturno,4200.0,0,1,1,21,65885813655473,Educação Física,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Anchieta de Ensino Superior do Paraná - FAESP,UNIDADE SEDE - Cidade Industrial,658858,Educação Física,612.68,,450.0,574.76
Tecnológico,Noturno,4138.34,1,29,,,104511012052913,Pilotagem Profissional de Aeronaves,Curitiba,PR,NDExMDAzNzA2OTAy,Universidade Positivo - UP,UNIVERSIDADE POSITIVO - UNIDADE ÂNGELO SAMPAIO - Mercês,1045110,Pilotagem Profissional de Aeronaves,624.78,626.74,,
Bacharelado,Integral,4108.0,1,,,,657954108744,Química,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Química,675.92,,,
Bacharelado,Integral,4108.0,1,,,,6579543108774,Matemática,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Matemática,633.44,,,
Bacharelado,Integral,4108.0,1,,,,6579543108754,Física,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Física,696.7,,,
Bacharelado,Integral,4108.0,4,4,,,657954329754,Engenharia Química,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia Química,722.34,683.48,,
Bacharelado,Integral,4108.0,11,10,,,657954444314,Engenharia de Produção,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia de Produção,675.3,641.72,,
Bacharelado,Integral,4108.0,2,1,,,657954294464,Engenharia Elétrica,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia Elétrica,717.32,666.14,,
Bacharelado,Integral,4108.0,2,2,,,657954872004,Engenharia de Petróleo,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia de Petróleo,687.8,649.5,,
Bacharelado,Integral,4108.0,5,4,,,657954237024,Engenharia Mecânica,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia Mecânica,718.94,684.88,,
Bacharelado,Integral,4108.0,1,1,,,65795411555814,Engenharia de Materiais e Nanotecnologia,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia de Materiais e Nanotecnologia,707.38,670.44,,
Bacharelado,Integral,4108.0,2,2,,,657954242604,Engenharia de Computação,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia de Computação,734.76,673.24,,
Bacharelado,Integral,4108.0,2,1,,,657954326554,Engenharia de Controle e Automação,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia de Controle e Automação,723.1,642.7,,
Bacharelado,Integral,4108.0,4,4,,,657954294454,Engenharia Civil,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia Civil,707.86,667.46,,
Bacharelado,Integral,4108.0,2,1,,,657954705234,Engenharia Ambiental e Sanitária,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Engenharia Ambiental e Sanitária,687.6,644.8,,
Bacharelado,Noturno,4080.0,0,1,1,22,65885813655463,Jornalismo,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Anchieta de Ensino Superior do Paraná - FAESP,UNIDADE SEDE - Cidade Industrial,658858,Jornalismo,596.64,,450.0,450.0
Bacharelado,Noturno,4080.0,0,1,,21,65885813035553,Comunicação Social - Publicidade e Propaganda,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdade Anchieta de Ensino Superior do Paraná - FAESP,UNIDADE SEDE - Cidade Industrial,658858,Comunicação Social - Publicidade e Propaganda,576.54,,450.0,
Bacharelado,Integral,4069.54,0,3,,,13675511225684,Odontologia,Caxias do Sul,RS,NDMwMjAxNjA1MTA4,Centro Universitário da Serra Gaúcha - Fsg - FSG,FACULDADE DA SERRA GAÚCHA - Nossa Senhora de Lourdes,136755,Odontologia,657.0,,,
Bacharelado,Integral,4023.0,2,2,,,6579541142864,Ciência da Computação,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Ciência da Computação,689.72,705.0,,
Bacharelado,Integral,3951.85,1,6,,,1002398190044,Odontologia,Santa Cruz do Sul,RS,NDMwNDAyMDE2ODA4,Universidade de Santa Cruz do Sul - UNISC,SANTA CRUZ DO SUL (SEDE) - Universitário,1002398,Odontologia,673.22,638.84,,
Bacharelado,Integral,3938.7,2,10,,,100645418834,Odontologia,Porto Alegre,RS,NDMwNTAyNjE0OTAy,Pontifícia Universidade Católica do Rio Grande do Sul - PUCRS,CENTRAL - PORTO ALEGRE - Partenon,1006454,Odontologia,671.46,686.2,,
Bacharelado,Matutino,3898.0,3,9,,,1003235421541,Odontologia,Curitiba,PR,NDExMDAzNzA2OTAy,Universidade Positivo - UP,UNIVERSIDADE POSITIVO - CAMPUS SEDE - Campo Comprido,1003235,Odontologia,670.08,631.22,,
Bacharelado,Integral,3870.0,5,5,,,657954599624,Arquitetura e Urbanismo,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Arquitetura e Urbanismo,692.82,651.12,,
Bacharelado,Matutino,3852.94,0,1,,2,65767612682411,Medicina Veterinária,Curitiba,PR,NDExMDAzNzA2OTAy,Pontifícia Universidade Católica do Paraná - PUCPR,PUCPR - CAMPUS CURITIBA - Prado Velho,657676,Medicina Veterinária,711.8,,674.94,
Bacharelado,Integral,3851.0,1,1,,,658483207514,Administração,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade de Administração de Empresas - FACAMP,CAMPUS  - CAMPINAS - BARÃO GERALDO - Barão Geraldo,658483,Administração,537.02,602.54,,
Bacharelado,Integral,3851.0,1,1,,,658483961124,Engenharia de Produção,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade de Administração de Empresas - FACAMP,CAMPUS  - CAMPINAS - BARÃO GERALDO - Barão Geraldo,658483,Engenharia de Produção,620.02,601.34,,
Bacharelado,Integral,3851.0,0,2,,,65848312598264,Engenharia Mecânica,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade de Administração de Empresas - FACAMP,CAMPUS  - CAMPINAS - BARÃO GERALDO - Barão Geraldo,658483,Engenharia Mecânica,632.4,,,
Bacharelado,Integral,3851.0,0,2,,,65848312043004,Engenharia de Computação,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade de Administração de Empresas - FACAMP,CAMPUS  - CAMPINAS - BARÃO GERALDO - Barão Geraldo,658483,Engenharia de Computação,688.32,,,
Bacharelado,Integral,3851.0,2,3,,,658484570164,Relações Internacionais,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade de Ciências Econômicas - FACAMP,UNIDADE SEDE - Barão Geraldo,658484,Relações Internacionais,694.04,671.36,,
Bacharelado,Integral,3851.0,3,5,,,658484484974,Direito,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade de Ciências Econômicas - FACAMP,UNIDADE SEDE - Barão Geraldo,658484,Direito,657.9,621.3,,
Bacharelado,Integral,3851.0,1,2,,,658484570184,Comunicação Social - Publicidade e Propaganda,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade de Ciências Econômicas - FACAMP,UNIDADE SEDE - Barão Geraldo,658484,Comunicação Social - Publicidade e Propaganda,619.96,450.0,,
Bacharelado,Integral,3851.0,2,3,,,658484207524,Ciências Econômicas,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade de Ciências Econômicas - FACAMP,UNIDADE SEDE - Barão Geraldo,658484,Ciências Econômicas,690.6,646.28,,
Bacharelado,Integral,3833.0,2,2,,,65795411516814,Ciências Biológicas,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Ciências Biológicas,680.68,674.84,,
Licenciatura,Integral,3833.0,2,1,,,65795413591794,Ciências Biológicas,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Ciências Biológicas,701.62,673.06,,
Bacharelado,Integral,3795.0,1,2,,,256016314,Odontologia,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,CAMPUS II - Jardim Ipaussurama,2560,Odontologia,697.72,688.44,,
Bacharelado,Integral,3730.27,0,2,,,6576768694,Odontologia,Curitiba,PR,NDExMDAzNzA2OTAy,Pontifícia Universidade Católica do Paraná - PUCPR,PUCPR - CAMPUS CURITIBA - Prado Velho,657676,Odontologia,705.46,,,
Bacharelado,Integral,3718.08,,,,5,6591201228024,Odontologia,Passo Fundo,RS,NDMwMTAxMDE0MTAw,Faculdade Meridional - IMED,CAMPUS IMED - Cruzeiro,659120,Odontologia,,,673.32,
Bacharelado,Integral,3670.0,,,,10,105658711107604,Engenharia de Produção,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade de Economia e Finanças Ibmec - FACULDADES IBMEC,SEDE - Barra da Tijuca,1056587,Engenharia de Produção,,,588.02,
Bacharelado,Integral,3670.0,1,,,,10563813650344,Engenharia de Produção,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade de Economia e Finanças Ibmec - FACULDADES IBMEC,UNIDADE SEDE - Centro,105638,Engenharia de Produção,648.86,,,
Bacharelado,Integral,3670.0,,,,11,105658712849404,Engenharia Mecânica,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade de Economia e Finanças Ibmec - FACULDADES IBMEC,SEDE - Barra da Tijuca,1056587,Engenharia Mecânica,,,581.2,
Bacharelado,Integral,3670.0,,,,6,105658711836304,Engenharia Civil,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade de Economia e Finanças Ibmec - FACULDADES IBMEC,SEDE - Barra da Tijuca,1056587,Engenharia Civil,,,621.22,
Bacharelado,Integral,3670.0,1,2,,6,105658711477984,Ciências Econômicas,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade de Economia e Finanças Ibmec - FACULDADES IBMEC,SEDE - Barra da Tijuca,1056587,Ciências Econômicas,671.56,652.42,603.02,
Bacharelado,Integral,3670.0,0,3,,6,105638178094,Ciências Econômicas,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade de Economia e Finanças Ibmec - FACULDADES IBMEC,UNIDADE SEDE - Centro,105638,Ciências Econômicas,665.94,,600.2,
Bacharelado,Integral,3670.0,1,,,,105658713651374,Arquitetura e Urbanismo,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade de Economia e Finanças Ibmec - FACULDADES IBMEC,SEDE - Barra da Tijuca,1056587,Arquitetura e Urbanismo,659.92,,,
Bacharelado,Integral,3659.51,3,2,,,658612549694,Odontologia,Montes Claros,MG,MzEwMjAwNzQzMzAy,Instituto de Ciências da Saúde - ICS,CAMPUS JK - JK,658612,Odontologia,704.18,691.1,,
Bacharelado,Integral,3656.78,1,,,,657759185954,Odontologia,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Universidade Veiga de Almeida - UVA,UNIDADE SEDE - Tijuca,657759,Odontologia,691.56,,,
Bacharelado,Matutino,3644.77,2,1,3,3,65996411847541,Odontologia,Sinop,MT,NTEwMTAwNzA3OTA5,Faculdade Fasipe - FASIPE,CAMPUS  - SINOP - RESIDENCIAL FLORENCIA - Residencial Florencia,659964,Odontologia,680.44,608.68,602.64,548.4
Bacharelado,Noturno,3644.77,1,1,4,4,65996411847543,Odontologia,Sinop,MT,NTEwMTAwNzA3OTA5,Faculdade Fasipe - FASIPE,CAMPUS  - SINOP - RESIDENCIAL FLORENCIA - Residencial Florencia,659964,Odontologia,697.74,658.26,603.48,530.94
Bacharelado,Integral,3621.57,1,3,,,104909950007224,Administração,Porto Alegre,RS,NDMwNTAyNjE0OTAy,Universidade do Vale do Rio dos Sinos - UNISINOS,UNISINOS PORTO ALEGRE - Três Figueiras,1049099,Administração,597.96,601.52,,
Bacharelado,Noturno,3607.62,0,1,,1,6591661176713,Odontologia,Macapa,AP,MTYwMjAwMzAwMzAz,Instituto Macapaense de Ensino Superior - IMMES,CAMPUS  - MACAPÁ - CENTRO - Centro,659166,Odontologia,690.32,,620.44,
Bacharelado,Integral,3567.0,1,2,,6,105658711336004,Administração,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade de Economia e Finanças Ibmec - FACULDADES IBMEC,SEDE - Barra da Tijuca,1056587,Administração,662.94,629.3,595.38,
Bacharelado,Integral,3567.0,1,2,,6,105638225664,Administração,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Faculdade de Economia e Finanças Ibmec - FACULDADES IBMEC,UNIDADE SEDE - Centro,105638,Administração,659.78,669.9,620.34,
Bacharelado,Integral,3539.89,0,3,,,65768217264,Odontologia,Passo Fundo,RS,NDMwMTAxMDE0MTAw,Universidade de Passo Fundo - UPF,UPF CAMPUS I - São José,657682,Odontologia,684.04,,,
Bacharelado,Integral,3533.59,0,2,,,1044591202504,Odontologia,Tubarao,SC,NDIwNjAxODE4NzA3,Universidade do Sul de Santa Catarina - UNISUL,UNIDADE UNIVERSITÁRIA DE TUBARÃO - SC - Dehon,1044591,Odontologia,668.38,,,
Bacharelado,Noturno,3486.0,1,6,,,1003235421543,Odontologia,Curitiba,PR,NDExMDAzNzA2OTAy,Universidade Positivo - UP,UNIVERSIDADE POSITIVO - CAMPUS SEDE - Campo Comprido,1003235,Odontologia,644.56,638.16,,
Bacharelado,Integral,3470.0,1,1,,,6579543108714,Geografia,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Geografia,697.86,668.46,,
Bacharelado,Integral,3467.0,4,3,,,657954282994,Desenho Industrial,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Desenho Industrial,646.14,612.5,,
Bacharelado,Integral,3467.0,4,3,,,657954354074,Desenho Industrial,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Desenho Industrial,637.14,625.78,,
Bacharelado,Integral,3467.0,4,3,,,6579541013304,Desenho Industrial,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Desenho Industrial,682.58,607.92,,
Bacharelado,Integral,3467.0,4,3,,,6579541013314,Desenho Industrial,Rio de Janeiro,RJ,MzMwNjAxODA0NTU3,Pontifícia Universidade Católica do Rio de Janeiro - PUC-RIO,CAMPUS GÁVEA - Gávea,657954,Desenho Industrial,632.06,619.22,,
